tools	annotation	candidate EDAM term label	Validation expert	Commentaire expert 1	Commentaire expert 2	hasExactmatch	hasBroader	hasNarrower	EDAM term URI	Comment	domain	edam_category	Commentaire expert 3
MOFA2	matrix factorization	Dimensionality reduction	Yes			No	Yes	No	http://edamontology.org/operation_3935		Systems_biology	operations	It could be Dimensionality reduction
MOFA2	reduction dimension	Dimensionality reduction	Yes			Yes	No	No	http://edamontology.org/operation_3935		Systems_biology	operations	
MOFA2	variance decomposition	Statistical calculation	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_2238		Systems_biology	operations	
MOFA2	dimensionality reduction	Dimensionality reduction	Yes			Yes	No	No	http://edamontology.org/operation_3935	operation not a topic	Systems_biology	topics	
MOFA2	factor analysis	Dimensionality reduction	Yes	I'm not sure here, FA is more precise than dimensionality reduction so it cannot be consider as synonym but it's not wrong as FA is a type of dim red		No	Yes	No	http://edamontology.org/operation_3935	operation not a topic	Systems_biology	topics	
MOFA2	joint dimension reduction	Dimension reduction	Yes			No	Yes	No	http://edamontology.org/operation_3935	operation not a topic	Systems_biology	topics	
MOFA2	multi-omics data integration	Multiomics 	Yes	I don't find Multiomics in the EDAM browser and the annotation is more related to a process (integration) than to data (multiomics)		No	Yes	No	http://edamontology.org/topic_4021		Systems_biology	topics	I think this one is ok. The definition of Multiomics in EDAM is multiomics integration
MULTIXRANK	edge weights	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	heterogeneous networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_0950		Systems_biology	data	
MULTIXRANK	multi-layer network graphs	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	network and seed	Pathway or network	No	seeds are important		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	network ranking	Pathway or network	No	no, ranking is important, it's the result of the analysis		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	network result	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	ranked node lists	no_matching_term				No	No	No	no matching data		Systems_biology	data	
MULTIXRANK	scores	Score	Yes			Yes	No	No	http://edamontology.org/data_1772		Systems_biology	data	
MULTIXRANK	seed nodes	Pathway or network	No			No	No	No	http://edamontology.org/data_2600		Systems_biology	data	
MULTIXRANK	edge weights	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	heterogeneous networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_0950		Systems_biology	formats	
MULTIXRANK	multi-layer network graphs	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	network and seed	Pathway or network	No	seeds are important		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	network ranking	Pathway or network	No	no, ranking is important, it's the result of the analysis		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	network result	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	ranked node lists	no_matching_term				No	No	No	no matching data		Systems_biology	formats	
MULTIXRANK	scores	Score	Yes			Yes	No	No	http://edamontology.org/data_1772		Systems_biology	formats	
MULTIXRANK	seed nodes	Pathway or network	No			No	No	No	http://edamontology.org/data_2600		Systems_biology	formats	
MULTIXRANK	heterogeneous networks	Pathway or network	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/data_2600	Data not an operation	Systems_biology	operations	
MULTIXRANK	network propagation	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	
MULTIXRANK	prioritization algorithm	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	it could be Network analysis
MULTIXRANK	random walk with restart	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	it could be Network analysis
MULTIXRANK	multi-layer networks	Molecular interactions, pathways and networks	Yes			No	Yes	No	http://edamontology.org/topic_0602		Systems_biology	topics	
MULTIXRANK	network analysis	Network analysis	Yes			Yes	No	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
MULTIXRANK	network biology	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
MULTIXRANK	network exploration	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
MULTIXRANK	node prioritization	Optimisation and refinement	No	I don't think so but I do not see appropriate term in EDAM		No	Yes	No	http://edamontology.org/operation_2425	operation not a topic	Systems_biology	topics	
MetaBAT2	abundance profiling	Biodiversity data	Yes	Oui mais le terme Biodiversity data est bien plus général.. 		No	Yes	No	http://edamontology.org/data_3707		Metagenomic	data	
MetaBAT2	bins	Sequence set	No			No	Yes	No	http://edamontology.org/data_0850		Metagenomic	data	
MetaBAT2	co-abundance	Biodiversity data	No			No	Yes	No	http://edamontology.org/data_3707		Metagenomic	data	
MetaBAT2	contigs	Sequence Assembly	Yes			No	Yes	No	http://edamontology.org/data_0925		Metagenomic	data	
MetaBAT2	coverage profiles	Sequence set	No			No	Yes	No	http://edamontology.org/data_0850		Metagenomic	data	
MetaBAT2	metagenome assembled genomes mags	Metagenomic sequencing	No			No	Yes	No	http://edamontology.org/topic_3837	topic not a data	Metagenomic	data	
MetaBAT2	tetranucleotide frequencies	Base frequencies table	Yes			Yes	No	No	http://edamontology.org/data_1265		Metagenomic	data	
MetaBAT2	bam	BAM	Yes			Yes	No	No	http://edamontology.org/format_2572		Metagenomic	formats	
MetaBAT2	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Metagenomic	formats	
MetaBAT2	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Metagenomic	formats	
MetaBAT2	abundance and composition integration	Enrichment analysis	No			No	Yes	No	http://edamontology.org/operation_3501		Metagenomic	operations	
MetaBAT2	binning	Read binning	No			Yes	No	No	http://edamontology.org/operation_3798		Metagenomic	operations	
MetaBAT2	genome reconstruction	Whole genome sequencing	No	Ces deux outils ne fonctionnent pas sur du whole genome sequencing maus bien sur des metagénomes	Agreed 	No	Yes	No	http://edamontology.org/topic_3673		Metagenomic	topics	
MetaBAT2	metagenomics	Metagenomics	Yes			Yes	No	No	http://edamontology.org/topic_3174		Metagenomic	topics	
MetaBAT2	sequence analysis	Sequence analysis	Yes			Yes	No	No	http://edamontology.org/topic_0080		Metagenomic	topics	
MetaBAT2	sequencing	Sequencing	Yes			Yes	No	No	http://edamontology.org/topic_3168		Metagenomic	topics	
Minimap2	raw reads	Sequence trace	Yes	"The naming ""trace"" is surprising to us, but the edam term definition fits."		No	Yes	No	http://edamontology.org/data_0924		Genetic_variant	data	
Minimap2	reference genome	RH scores	Yes	More specific: http://edamontology.org/data_0925		No	Yes	No	http://edamontology.org/data_0926		Genetic_variant	data	
Minimap2	reference reads	Sequence set (nucleic acid)	Yes	More specific: http://edamontology.org/data_1234		No	Yes	No	http://edamontology.org/data_1234		Genetic_variant	data	
Minimap2	sequence alignment formats	Sequence alignment	Yes	We suggest: http://edamontology.org/data_0863		No	Yes	No	http://edamontology.org/data_0863		Genetic_variant	data	
Minimap2	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Genetic_variant	formats	
Minimap2	fastq	FASTQ	Yes			Yes	No	No	http://edamontology.org/format_1930		Genetic_variant	formats	
Minimap2	mmi	Data index format	Yes		Suggested higher level term: http://edamontology.org/format_3326 . There should be an annotation at the same level as .bai	No	Yes	No	http://edamontology.org/format_3326		Genetic_variant	formats	
Minimap2	paf		No		Should be specific format uder DSV and at the same level as SAM.	No	No	No	no matching format		Genetic_variant	formats	
Minimap2	sam	SAM	Yes			Yes	No	No	http://edamontology.org/format_2573		Genetic_variant	formats	
Minimap2	alignment of long reads to reference sequence (or genome)	Sequence alignment	Yes	minimap2, as a whole, should also include 'Indexing' as an operation		No	Yes	No	http://edamontology.org/operation_0292		Genetic_variant	operations	
Minimap2	indexing	Indexing	Yes			Yes	No	No	http://edamontology.org/operation_0227		Genetic_variant	operations	
Minimap2	dna sequence aligner to reference sequences	Sequence analysis	Yes	This is a broad annotation from our perspective.	This is a broad annotation from our perspective.	No	Yes	No	http://edamontology.org/topic_0080		Genetic_variant	topics	
Minimap2	rna sequence aligner to reference sequences	Sequence alignment	Yes			No	Yes	No	http://edamontology.org/operation_0292	operation not a topic	Genetic_variant	topics	
Monocle3	branch labels	Name	Yes	Ou Identifier plutot ?		No	Yes	No	http://edamontology.org/data_2099		Single_Cell	data	
Monocle3	cell metadata	Expression data	No	Il faudrait la meme chose que : Sequence features metadata mais pour les observations et non les variables		No	Yes	No	http://edamontology.org/data_2603		Single_Cell	data	
Monocle3	differential expression results	Matrix	Yes	http://edamontology.org/data_2082		No	Yes	No	http://edamontology.org/data_2082		Single_Cell	data	
Monocle3	expression matrices	Gene expression matrix	Yes	Plutot : Gene expression matrix		No	Yes	No	http://edamontology.org/data_3112		Single_Cell	data	
Monocle3	plots	Plot	Yes			Yes	No	No	http://edamontology.org/data_2884		Single_Cell	data	
Monocle3	pseudotime values	Matrix	Yes			No	Yes	No	http://edamontology.org/data_2082		Single_Cell	data	
Monocle3	trajectory graph	Trajectory data	Yes	Oui en faisant évoluer la définition		No	Yes	No	http://edamontology.org/data_3870		Single_Cell	data	
Monocle3	trajectory tree	Trajectory data	Yes	Oui en faisant évoluer la définition		No	Yes	No	http://edamontology.org/data_3870		Single_Cell	data	
Monocle3	bundle format (mtx)	MTX	Yes			Yes	No	No	http://edamontology.org/format_3916		Single_Cell	formats	
Monocle3	csv	CSV	Yes			Yes	No	No	http://edamontology.org/format_3752		Single_Cell	formats	
Monocle3	jpeg	JPEG	Yes			Yes	No	No	http://edamontology.org/format_3579		Single_Cell	formats	
Monocle3	pdf	PDF	Yes			Yes	No	No	http://edamontology.org/format_3508		Single_Cell	formats	
Monocle3	png	PNG	Yes			Yes	No	No	http://edamontology.org/format_3603		Single_Cell	formats	
Monocle3	rds	Binary format	Yes	http://edamontology.org/format_2333		No	Yes	No	http://edamontology.org/format_2333		Single_Cell	formats	
Monocle3	svg	SVG	Yes			Yes	No	No	http://edamontology.org/format_3603		Single_Cell	formats	
Monocle3	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Single_Cell	formats	
Monocle3	cell trajectories inference	Expression profile comparison	Yes			No	Yes	No	http://edamontology.org/operation_0315		Single_Cell	operations	
Monocle3	clustering	Clustering	Yes			Yes	No	No	http://edamontology.org/operation_3432		Single_Cell	operations	
Monocle3	differential expression over cell trajectory	Differential expression analysis	Yes			No	Yes	No	http://edamontology.org/operation_3223		Single_Cell	operations	
Monocle3	normalization	Normalization	Yes			Yes	No	No	http://edamontology.org/operation_3435		Single_Cell	operations	
Monocle3	quality control	Validation	No	assez abstrait il meriterait d'avoir une sous classe comme pour sequencing QC		No	Yes	No	http://edamontology.org/operation_2428		Single_Cell	operations	
Monocle3	reduction dimensions	Dimensionality reduction	Yes			Yes	No	No	http://edamontology.org/operation_3935		Single_Cell	operations	
Monocle3	visualisations	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Single_Cell	operations	
Monocle3	cell trajectories inference	Single-cell sequencing	Yes	j'aurais tendance à mettre également single-cell sequencing		No	Yes	No	http://edamontology.org/topic_4028		Single_Cell	topics	
Monocle3	single-cell genomic	Single-cell sequencing	Yes			No	Yes	No	http://edamontology.org/topic_4028		Single_Cell	topics	
PhyML	multiple sequence alignment	Sequence alignment	Yes	Input? Output?	input (masis pas output à ma connaissance)	No	Yes	No	http://edamontology.org/data_0863		Phylogeny	data	
PhyML	phylogeny trees with support values	Phylogenetic tree	Yes	Output	Output	No	Yes	No	http://edamontology.org/data_0872		Phylogeny	data	
PhyML	sequence evolution model	DNA substitution model	Yes	Non, ce n'est pas pareil, ce serait plutôt substitution model	D'accord avec frederic http://edamontology.org/data_1439	No	Yes	No	http://edamontology.org/data_1439		Phylogeny	data	
PhyML	newick	newick	Yes		ok 	Yes	No	No	http://edamontology.org/format_1910		Phylogeny	formats	
PhyML	phylip	phylip	Yes		ok 	Yes	No	No	http://edamontology.org/format_1435		Phylogeny	formats	
PhyML	maximum-likelihood tree inference	Phylogenetic inference (maximum likelihood and Bayesian methods)	Yes		ok	No	Yes	No	http://edamontology.org/operation_0547		Phylogeny	operations	
PhyML	tree inference	Phlyogenetic tree construction	Yes	"Deux outils ça veut dire que chacun a cette annotation? Le terme EDAM est plutôt ""Phylogenetic tree reconstruction"" non?"	je valide pour ma part ce  terme	No	No	Yes	http://edamontology.org/operation_0323		Phylogeny	operations	
PhyML	likelihood-based phylogenetics	Phylogenetics	Yes		ok	No	Yes	No	http://edamontology.org/topic_0084		Phylogeny	topics	
PhyML	molecular evolution	Molecular evolution	Yes	Pas sûr de comprendre pourquoi ici on a 2 outils?	ok	Yes	No	No	http://edamontology.org/topic_3945		Phylogeny	topics	
PhyML	phylogenetics	Phylogenetics	Yes	"Pourquoi 3 outils? Pas sûr que MAFFT soit vraiment ""Phylogenetics"""	"ok pour moi pour FastME et PhyML. Pour MAFFT il n'y a effectivement pas de carractère ""study of evolutionary relationships amongst organisms "".   "	Yes	No	No	http://edamontology.org/topic_3293		Phylogeny	topics	
RWR	biological networks	Network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	convergence scores	Score	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1772		Systems_biology	data	
RWR	edge weights	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	network	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	network and seed	Pathway or network	No	seeds are important		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	node lists	Pathway or network	No	node list could be a format of network data but could also be a result from an analysis		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	propagation profiles	Structural profile	No			No	Yes	No	http://edamontology.org/data_0889	not sure	Systems_biology	data	
RWR	ranked node lists	no_matching_term				No	No	No	no matching data		Systems_biology	data	
RWR	restart probability	no_matching_term				No	No	No	no matching data		Systems_biology	data	
RWR	seed	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	seed nodes	Pathway or network	No			No	No	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	subnetwork modules	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
RWR	biological networks	Network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	convergence scores	Score	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1772		Systems_biology	formats	
RWR	edge weights	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	network	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	network and seed	Pathway or network	No	seeds are important		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	node lists	Pathway or network	No	node list could be a format of network data but could also be a result from an analysis		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	propagation profiles	Structural profile	No			No	Yes	No	http://edamontology.org/data_0889	not sure	Systems_biology	formats	
RWR	ranked node lists	no_matching_term				No	No	No	no matching data		Systems_biology	formats	
RWR	restart probability	no_matching_term				No	No	No	no matching data		Systems_biology	formats	
RWR	seed	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	seed nodes	Pathway or network	No			No	No	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	subnetwork modules	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
RWR	random walk with restart	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	it could be Network analysis
RWR	disease gene prediction	Gene prediction	Yes	More precise but could be considered ok		No	Yes	No	http://edamontology.org/operation_2454	operation not a topic	Systems_biology	topics	
RWR	functional module detection	Function analysis	No	part of the annotation could be considered as function analysis but it's more a network method that can then be use for different purposes including function analysis		No	Yes	No	http://edamontology.org/topic_1775		Systems_biology	topics	The definition in EDAM doesn't match - RWR is not doing functional prediction/analysis
RWR	network analysis	Network analysis	Yes			Yes	No	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
RWR	network exploration	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
RWR	network propagation	Network analysis	Yes	network propagation is one of the many algorithms of network analysis		No	Yes	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
RWR	prioritization analysis	Optimisation and refinement	No	I don't think so but I do not see appropriate term in EDAM		No	Yes	No	http://edamontology.org/operation_2425	operation not a topic	Systems_biology	topics	
SNF	clinical data	Clinical trial information	No			No	Yes	No	http://edamontology.org/data_3558		Systems_biology	data	
SNF	fused networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
SNF	fused similarity matrix	Distance matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2855	not sure	Systems_biology	data	
SNF	methylation	Sequence tag profile	No			No	Yes	No	http://edamontology.org/data_2535		Systems_biology	data	
SNF	multi-omics profiles	Omics	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/topic_3391	Topic not a data	Systems_biology	data	
SNF	omics	Omics	Yes			Yes	No	No	http://edamontology.org/topic_3391	Topic not a data	Systems_biology	data	
SNF	similarity matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Systems_biology	data	
SNF	clinical data	Clinical trial information	No			No	Yes	No	http://edamontology.org/data_3558		Systems_biology	formats	
SNF	fused networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
SNF	fused similarity matrix	Distance matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2855	not sure	Systems_biology	formats	
SNF	methylation	Sequence tag profile	No			No	Yes	No	http://edamontology.org/data_2535		Systems_biology	formats	
SNF	multi-omics profiles	Omics	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/topic_3391	Topic not a data	Systems_biology	formats	
SNF	omics	Omics	Yes			Yes	No	No	http://edamontology.org/topic_3391	Topic not a data	Systems_biology	formats	
SNF	similarity matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Systems_biology	formats	
SNF	clustering	Clustering	Yes			Yes	No	No	http://edamontology.org/operation_3432		Systems_biology	operations	
SNF	consensus network building	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	
SNF	fused sample network creation	Network analysis	No	the annotation is a specific subtype of the selected term but also network creation is different from network analysis		No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	
SNF	networks fusion	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	
SNF	similarity networks creation	Network analysis	No	I think this refers to different strategies but it might not be so clear		No	Yes	No	http://edamontology.org/operation_3927		Systems_biology	operations	I didn't find network modelling in EDAM
SNF	clustering	Clustering	Yes			Yes	No	No	http://edamontology.org/operation_3432	Operation not a topic	Systems_biology	topics	
SNF	disease subtyping	Rare diseases	No			No	Yes	No	http://edamontology.org/topic_3325		Systems_biology	topics	
SNF	multi-omics data integration	Multiomics 	Yes	I don't find Multiomics in the EDAM browser and the annotation is more related to a process (integration) than to data (multiomics)		No	Yes	No	http://edamontology.org/topic_4021		Systems_biology	topics	I think this one is ok. The definition of Multiomics in EDAM is multiomics integration
SNF	network analysis	Network analysis	Yes			Yes	No	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
SNF	network integration	Network analysis	Yes	network integration is one of the many algorithms of network analysis		No	Yes	No	http://edamontology.org/operation_3927	operation not a topic	Systems_biology	topics	
SNF	patient stratification	Personalised medicine	Yes			No	Yes	No	http://edamontology.org/topic_3577		Systems_biology	topics	
SPM	anatomical mri	MRI image	Yes			No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
SPM	fmri	MRI image	Yes	functional MRI, Functional magnetic resonance imaging		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
SPM	preprocessed data	Data	Yes			No	Yes	No	http://edamontology.org/data_0006		Neuroimaging	data	
SPM	results reports	Report	Yes			No	Yes	No	http://edamontology.org/data_2048		Neuroimaging	data	
SPM	statistical parametric maps	Statistical estimate score	Yes	Statistical estimation		No	Yes	No	http://edamontology.org/data_0951		Neuroimaging	data	
SPM	dicom	DICOM format	Yes			Yes	No	No	http://edamontology.org/format_3548		Neuroimaging	formats	
SPM	jpeg	jpeg	Yes			Yes	No	No	http://edamontology.org/format_3579		Neuroimaging	formats	
SPM	mat	MAT	Yes			Yes	No	No	http://edamontology.org/format_3626		Neuroimaging	formats	
SPM	nifti	Image format	Yes			No	No	No	http://edamontology.org/format_3549		Neuroimaging	formats	
SPM	pdf	PDF	Yes			Yes	No	No	http://edamontology.org/format_3508		Neuroimaging	formats	
SPM	ps	PS	Yes			Yes	Yes	No	http://edamontology.org/format_3696		Neuroimaging	formats	
SPM	group statistical analysis	Statistical calculation	Yes			No	No	No	http://edamontology.org/operation_2238		Neuroimaging	operations	
SPM	preprocessing	Standardisation and normalisation	No	Preprocessing		No	Yes	No	http://edamontology.org/operation_3435		Neuroimaging	operations	
SPM	subject statistical analysis	Statistical calculation	Yes			No	Yes	No	http://edamontology.org/operation_2238		Neuroimaging	operations	
SPM	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Neuroimaging	operations	
SPM	brain imaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
SPM	eeg analysis	Medical Imaging	Yes	Medical Imaging, EEG signal processing	Physiology	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
SPM	fmri analysis	MRI	No	fMRI analysis	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
SPM	functional & anatomical MRI preprocesing	MRI	Yes	MRI preprocessing	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
SPM	meg analysis	MRI	No	MEG analysis	Medical Imaging ? 	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
SPM	neuroimaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
STAR	alignment file	Sequence alignment	Yes	We suggest narrower term: http://edamontology.org/data_0863		No	No	Yes	http://edamontology.org/data_0863		Genetic_variant	data	
STAR	gene annotation	Gene annotation	Yes			Yes	No	No	http://edamontology.org/data_0916		Genetic_variant	data	
STAR	raw sequencing reads	Sequence trace	Yes	"The naming ""trace"" is surprising to us, but the edam term definition fits."		No	Yes	No	http://edamontology.org/data_0924		Genetic_variant	data	
STAR	reference genome	RH scores	Yes	More specific: http://edamontology.org/data_0925		No	Yes	No	http://edamontology.org/data_0926		Genetic_variant	data	
STAR	bam	BAM	Yes			Yes	No	No	http://edamontology.org/format_2572		Genetic_variant	formats	
STAR	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Genetic_variant	formats	
STAR	fastq	FASTQ	Yes			Yes	No	No	http://edamontology.org/format_1930		Genetic_variant	formats	
STAR	gtf	GTF	Yes			Yes	No	No	http://edamontology.org/format_2306		Genetic_variant	formats	
STAR	sam	SAM	Yes			Yes	No	No	http://edamontology.org/format_2573		Genetic_variant	formats	
STAR	alignment of rna sequencing to reference sequence (or genome)	Sequence alignment	Yes	STAR, as a whole, should also include 'Indexing' as an operation		No	Yes	No	http://edamontology.org/operation_0292		Genetic_variant	operations	
STAR	indexing	Indexing	Yes			Yes	No	No	http://edamontology.org/operation_0227		Genetic_variant	operations	
STAR	read mapping	Read mapping	Yes			Yes	No	No	http://edamontology.org/operation_3198		Genetic_variant	operations	
STAR	rna sequencing	RNA sequencing	Yes	Same ontology term as below.		Yes	No	No	http://edamontology.org/topic_3170		Genetic_variant	topics	
STAR	sequence alignment	Sequence alignment	Yes			Yes	No	No	http://edamontology.org/operation_0292	operation not a topic	Genetic_variant	topics	
Samtools_index	alignment file	Sequence alignment	Yes	We suggest narrower term: http://edamontology.org/data_0863		No	No	Yes	http://edamontology.org/data_0863		Genetic_variant	data	
Samtools_index	index alignment file	Genome index	Yes	Should be: http://edamontology.org/data_3210		No	Yes	No	http://edamontology.org/data_3210		Genetic_variant	data	
Samtools_index	bai	BAI	Yes			Yes	No	No	http://edamontology.org/format_3327		Genetic_variant	formats	
Samtools_index	bam	BAM	Yes			Yes	No	No	http://edamontology.org/format_2572		Genetic_variant	formats	
Samtools_index	crai	Data index format	Yes	Suggested higher level term: http://edamontology.org/format_3326 . There should be an annotation at the same level as .bai		No	Yes	No	http://edamontology.org/format_3326		Genetic_variant	formats	
Samtools_index	cram	CRAM	Yes			Yes	No	No	http://edamontology.org/format_3462		Genetic_variant	formats	
Samtools_index	csi	Data index format	Yes	Suggested higher level term: http://edamontology.org/format_3326 . There should be an annotation at the same level as .bai		No	Yes	No	http://edamontology.org/format_3326		Genetic_variant	formats	
Samtools_index	sam	SAM	Yes			Yes	No	No	http://edamontology.org/format_2573		Genetic_variant	formats	
Samtools_index	indexing alignment file	Indexing	Yes			No	Yes	No	http://edamontology.org/operation_0227		Genetic_variant	operations	
Samtools_index	dna sequencing	DNA-Seq	Yes			Yes	No	No	http://edamontology.org/topic_3168		Genetic_variant	topics	
Samtools_index	sequence alignment	Sequence alignment	Yes			Yes	No	No	http://edamontology.org/operation_0292	operation not a topic	Genetic_variant	topics	
Scanpy	cell metadata	Expression data	No	Il faudrait la meme chose que : Sequence features metadata mais pour les observations et non les variables		No	Yes	No	http://edamontology.org/data_2603		Single_Cell	data	
Scanpy	cluster labels	Identifier	Yes			No	Yes	No	http://edamontology.org/data_0842		Single_Cell	data	
Scanpy	differential expression results	Matrix	Yes	http://edamontology.org/data_2082		No	Yes	No	http://edamontology.org/data_2082		Single_Cell	data	
Scanpy	feature metadata	Sequence features metadata	Yes			No	No	Yes	http://edamontology.org/data_2914		Single_Cell	data	
Scanpy	images	Image	Yes			Yes	No	No	http://edamontology.org/data_2968		Single_Cell	data	
Scanpy	plots	Plot	Yes			Yes	No	No	http://edamontology.org/data_2884		Single_Cell	data	
Scanpy	processed expression matrix	Gene expression matrix	Yes			No	No	Yes	http://edamontology.org/data_3112		Single_Cell	data	
Scanpy	pseudotime values	Matrix	Yes			No	Yes	No	http://edamontology.org/data_2082		Single_Cell	data	
Scanpy	raw count matrix	Count matrix	Yes			Yes	No	No	http://edamontology.org/data_3917		Single_Cell	data	
Scanpy	spatial transcriptomic	Sequence coordinates	No			No	Yes	No	http://edamontology.org/data_2012		Single_Cell	data	
Scanpy	table results	Clustered expression profiles	Yes	http://edamontology.org/data_3768 ou http://edamontology.org/data_3753		No	Yes	No	http://edamontology.org/data_3768		Single_Cell	data	
Scanpy	trajectory graph	Trajectory data	Yes	Oui en faisant évoluer la définition		No	Yes	No	http://edamontology.org/data_3870		Single_Cell	data	
Scanpy	trajectory tree	Trajectory data	Yes	Oui en faisant évoluer la définition		No	Yes	No	http://edamontology.org/data_3870		Single_Cell	data	
Scanpy	bundle format (mtx)	MTX	Yes			Yes	No	No	http://edamontology.org/format_3916		Single_Cell	formats	
